chunk1_id,chunk2_id,subject,cosine_similarity,pair_type,manual_label,chunk1_text,chunk2_text
7340,8374,Operating Systems,0.963101,easy_positive,1,"Dispatcher: The main job of dispatcher is switching the cpu from one process to another process. Dispatcher connects the cpu to the process selected by the short term scheduler. Dispatcher latency: The time it takes by the dispatcher to stop one process and start another process is known as dispatcher latency. If the dispatcher latency is increasing, then the degree of multiprogramming decreases. SCHEDULING CRITERIA: 1. Throughput: how many jobs are completed by the cpu with in a time period. 2. Turn around time: The time interval between the submission of the process and time of the completion is turn around time. TAT = Waiting time in ready queue + executing time + waiting time in waiting queue for I/O. 3. SCHEDULING CRITERIA: 1. Throughput: how many jobs are completed by the cpu with in","If p1<p2 CPU preempt p1 and assigned to p2. Dispatcher: The main job of dispatcher is switching the cpu from one process to another process. Dispatcher connects the cpu to the process selected by the short term scheduler. Dispatcher latency: The time it takes by the dispatcher to stop one process and start another process is known as dispatcher latency. If the dispatcher latency is increasing, then the degree of multiprogramming decreases. SCHEDULING CRITERIA: 1. Throughput: how many jobs are completed bythe cpu with in a timeperiod. 2. Turn around time : The time interval between the submission of the processand time of the Dispatcher latency: The time it takes by the dispatcher to stop one process and start another process is known as dispatcher latency. If the dispatcher latency is incr"
7391,7395,Operating Systems,0.961507,easy_positive,1,"process executing the wait is blocked. • The signal operation increments the semaphore value. If the value is not positive, then a process blocked by a wait operation is unblocked. No-op stands for no operation. Usage To deal with the n-process critical-section problem ‘n’ processes share a semaphore by initializing mutex to 1. remainder section until false Another usage of semaphores is to solve various synchronization problems. For example, concurrently running processes P1 with a statement S1. S2; By initializing synch to zero (0), execute S2 only after P1 has invoked signal (synch),which is after S1. Implementation In the above semaphore definition the waiting process trying to enter its critical section must loop continuously in the entry code.This continuous looping in the entrycode","Usage To deal with the n-process critical-section problem ‘n’ processes share a semaphore by initializing mutex to 1. remainder section until false Another usage of semaphores is to solve various synchronization problems. For example, concurrently running processes P1 with a statement S1. S2; By initializing synch to zero (0), execute S2 only after P1 has invoked signal (synch),which is after S1. Implementation In the above semaphore definition the waiting process trying to enter its critical section must loop continuously in the entry code.This continuous looping in the entrycode is called busy waiting.Busy waiting wastes CPU cycles, this type of semaphoreis called spinlock. These spinlocks are useful in multiprocessor systems. No context switch is required when a process waits on a lock."
9402,10082,Computer Networks,0.960363,easy_positive,1," To introduce the fundamental types of computer networks.  To demonstrate the TCP/IP & OSI model merits & demerits.  To know the role of various protocols in Networking UNIT - I: Introduction: Network, Uses of Networks, Types of Networks, Reference Models: TCP/IP Model, The OSI Model, Comparison of the OSI and TCP/IP reference model. Architecture of Internet. Physical Layer: Guided transmission media, Wireless transmission media, Switching UNIT - II: Data Link Layer - Design issues, Error Detection & Correction, Elementary Data Link Layer Protocols, Sliding window protocols Multiple Access Protocols - ALOHA, CSMA,CSMA/CD, CSMA/CA, Collision free protocols, Ethernet- Physical Layer, Ethernet Mac Sub layer, Data link layer switching: Use of bridges, learning bridges, spanning tree bridges","III Year B.Tech IT – II Semester L T/P/D C 3 -/-/- 3 (R18A0518) COMPUTER NETWORKS Objectives: 1. To introduce the fundamental of computer networks. 2. To demonstrate the framework of TCP/IP & OSI model. 3. To know the role of various protocols in Networking. 4. To learn the detailed functioning of various network layers. UNIT - I: Introduction: Network, Uses of Networks, Types of Networks, Reference Models: TCP/IP Model, The OSI Model, Comparison of the OSI and TCP/IP reference model. Architecture of Internet. Physical Layer: Guided transmission media, Wireless transmission media, Switching. UNIT - II: Data Link Layer - Design issues, Error Detection & Correction, Elementary Data Link Layer Protocols, Sliding window protocols Multiple Access Protocols - ALOHA, CSMA,CSMA/CD, CSMA/CA, Collis"
8757,8860,Operating Systems,0.499015,easy_negative,0,"User goals – operating system should be convenient to use, easy to learn, reliable, safe, and fast System goals – operating system should be easy to design, implement, and maintain, as well as flexible, reliable, error-free, and efficient Important principle to separate Policy: What will be done? Mechanism: How to do it? Mechanisms determine how to do something, policies decide what will be done The separation of policy from mechanism is a very important principle, it allows maximum flexibility if Simple Structure MS-DOS – written to provide the most functionality in the least space Not divided into modules Although MS-DOS has some structure, its interfaces and levels of Functionality are not well separated MS-DOS Layer Structure The operating system is divided into a number of layers (lev",removing idle pages from the main memory and write them onto the secondary memory and bring them back when required by the program. Implementation of Page Table Page table is kept in main memory Page-table base register (PTBR) points to the page table Page-table length register (PRLR) indicates size of the page table In this scheme every data/instruction access requires two memory accesses. One for the page table and one for the data/instruction. The two memory access problem can be solved by the use of a special fast-lookup hardware cache called associative memory or translation look-aside buffers (TLBs) Memory Protection Memory protection implemented by associating protection bit with each frame Valid-invalid bit attached to each entry in the page table: “valid” indicates that the associ
8393,8400,Operating Systems,0.473396,easy_negative,0,"R= {R1, R2….Rm}, the set consisting of all resource types in the system. A directed edge from process Pi to resource type Rj is denoted by Pi ->Rj. It signifies that process Pi has requested an instance of resource type Rj and is currently waiting for that resource. A directed edge from resource type Rj to process Pi is denoted by Rj ->Pi, it signifies that an instance of resource type Rj has been allocated to process Pi. A directed edge Pi ->Rj is called a requested edge. resource and waitingto acquire additional resources that are currently being held by otherprocesses. 3. NO PREEMPTION: Resources cannot be preempted. A resource can be released only voluntarily by the process holding it, after that process has completed itstask. 4. CIRCULAR WAIT: A set {P0,P1,…..Pn} of waiting processes","Synchronization With Hardware Certain features of the hardware can make programming task easier and it will alsoimprove system efficiency in solving critical-section problem. For achieving this in uniprocessor environment we need to disable the interrupts when a shared variable is being modified. Whereas in multiprocessor environment disabling the interrupts isa time consuming process and system efficiency also decreases. Syntax for interrupt disabling process disable interrupts; Special Hardware Instructions For eliminating the problems in interrupt disabling techniques particularly in multiprocessor environment we need to use special hardware instructions. In a multiprocessor environment, several processors share access to a common main memory. Processors behave independently. There is n"
10789,11095,DBMS,0.408327,easy_negative,0,"A -> X; that is, it is a trivial FD, or X is a super key. Note that if we are given a set F of FDs, according to this definition, we must consider each dependency X -> A in the closure F + to determine whether R is in BCNF. However, we can prove that it is sufficient to check whether the left side of each dependency in F is a super key (by computing the attribute closure and seeing if it includes all attributes of R). BCNF ensures that no redundancy can be detected using FD information alone. It is thus the most desirable normal form (from the point of view of redundancy). Thus, if a relation is in BCNF, every field of every tuple records a piece of information that cannot be inferred (using only FDs) from the values in all other elds in (all tuples of) the relation instance. Third Normal","Cartesian Product × Combines every tuple of R with every tuple of S Rename r (rho) Renames a relation and/or its attributes Join (Natural) n Combines related tuples from two relations over common attributes Example: find names of students in the 'CSE' department: p Name ( s Dept = 'CSE' (Student) ) Additional (derived) operators: (cid:127) Theta Join (nq): Cartesian product followed by a selection on condition q. (cid:127) Equi-join: a theta join where q uses only equality comparisons. (cid:127) Natural Join: equi-join on all common attributes, with duplicate columns removed automatically. (cid:127) Division (÷): used for queries of the form 'find X that are related to ALL Y' (e.g., students who have enrolled in every course offered). 2.6 Tuple Relational Calculus (TRC)"
10031,10141,Computer Networks,0.377485,easy_negative,0,"● If it is not, the client releases the connection and tries again later. If the server is willing to accept email, the client announces whom the email is coming from and whom it is going to. ● If such a recipient exists at the destination, the server gives the client the go- ahead to send the message. ● Then the client sends the message and the server acknowledges it. No check- sums are needed because TCP provides a reliable byte stream. ● If there is more email, that is now sent. When all the email has been exchanged in both directions, the connection is released. ● A sample dialog for sending the message of Fig. 7-14, including the numerical codes used by SMTP, is shown in Fig. 7-15. ● The lines sent by the client (i.e., the sender) are marked C:. Those sent by the server (i.e., the rec","3. Flow label : This is 24 bit field, which is designed to provide facility of specially handling the specific flow of the data. 4. Payload length : This is 16 bit field, which defines the length of an IP datagram excluding the base header. 5. Next header : This is 8 bit field, which defines the header that follows the base header in the datagram. 6. Hop limit : This is 8 bit field, which serves the same purpose as the TTL( Time to Live field in IPv4) field. It is a mechanism that limits the life span of the data in computer networks. 7. Source address : This is 128 bit source address field, which identifies the original source of the datagram. 8. Destination address : It is 128 bit destination address field, which identifies the original destination of the datagram. Priority field of IPv6"
9367,9884,Computer Networks,0.36492,easy_negative,0,"• Interruption: It is an attack on the availability of information by cutting wires, jamming wireless signals or dropping of packets by a switch. • Interception: As a message is communicated through a network, eavesdroppers can listen in use it for his/her own benefit and try to tamper it. • Modification: As a message is communicated through a network, eavesdroppers can intercept it and send a modified message in place of the original one. • Fabrication: A message may be sent by a stranger by posing as a friend. This is also known as impersonation. These attacks can be prevented with the help of several services implemented with the help of cryptography, as mentioned in the following section. 5.6 Security Services","sumption, sta- tions can tell if the channel is in use before trying to use it. No station will attempt to use the channel while it is sensed as busy. If there is no carrier sense, stations cannot sense the channel before trying to use it. They just go ahead and transmit. Only later can they determine whether the transmission was success- ful. MULTIPLE ACCESS PROTOCOLS Many algorithms for allocating a multiple access channel are known. ALOHA The story of our first MAC starts out in pristine Hawaii in the early 1970s. In this case, ‘‘pristine’’ can be interpreted as ‘‘not having a working telephone sys- tem.’’ This did not make life more pleasant for researcher Norman Abramson and his colleagues at the Uni- versity of Hawaii who were trying to connect users on re- mote islands to the main c"
7943,8890,Operating Systems,0.364455,easy_negative,0,"mailbox. Nonblocking send: The sending process sends the message and resumes operation. Blocking receive: The receiver blocks until a message is available. Nonblocking receive: The receiver retrieves either a valid message or a null. Different combinations of send and receive are possible. When both the send and receive are blocking, we have a rendezvous between the sender and the receiver. Buffering Whether the communication is direct or indirect, messages exchanged by communicating processes reside in a temporary queue. Basically, such a queue can be implemented in three ways: Zero capacity: The queue has maximum length 0; thus, the link cannot have any messages waiting in it. In this case, the sender must block until the recipient receives the message. Bounded capacity: The queue has fi","Therefore, disk is a block addressable device. Character Devices A character device accepts/delivers a stream of characters without regarding to any block structure. Character device isn't addressable. Character device doesn't have any seek operation. There are too many character devices present in a computer system such as printer, mice, rats, network interfaces etc. These four are the common character devices. Device Controllers Device drivers are software modules that can be plugged into an OS to handle a particular device. Operating System takes help from device drivers to handle all I/O devices. The Device Controller works like an interface between a device and a device driver. I/O units (Keyboard, mouse, printer, etc.) typically consist of a mechanical component and an electronic com"
7643,8081,Operating Systems,0.3376,easy_negative,0,"In addition to translating from logical to physical blocks, the file organization module also maintains the list of free blocks, and allocates free blocks to files as needed. o The logical file system deals with all of the meta data associated with a file ( UID, GID, mode, dates, etc ), i.e. everything about the file except the data itself. This level manages the directory structure and the mapping of file names to file control blocks, FCBs, which contain all of the meta data as well as block number information for finding the data on the disk. • The layered approach to file systems means that much of the code can be used uniformly for a wide variety of different file systems, and only certain layers need to be filesystem specific. Common file systems in use include the UNIX file system, U","Counters: We associate with each page-table entry a time-of-use field, and add to the CPU a logical clock or counter. The clock is incremented for every memory reference. Whenever a reference to a page is made, the contents of the clock register are copied to the time-of-use field in the page-table entry for that page. We replace the page with the smallest time value. This scheme requires a search of the page table to find the LRU page, and a write to memory (to the time-of-use field in the page table) for each memory access. The times must also be maintained when page tables are changed (due to CPU scheduling). Stack: Another approach to implementing LRU replacement is to keep a stack of page numbers. Whenever a page is referenced, it is removed from the stack and put on the top. In this"
9017,9117,Computer Networks,0.307763,easy_negative,0,"UNIT I PHYSICAL LAYER Data Communications – Networks - Networks models – OSI model – Layers in OSI model TCP / IP protocol suite – Addressing – Guided and Unguided Transmission media Switching: Circuit switched networks – Data gram Networks – Virtual circuit networks Cable networks for Data transmission: Dialup modems – DSL – Cable TV – Cable TV for Data 1.1.1 Introduction The concept of Network is not new. In simple terms it means an interconnected set of some objects. For decades we are familiar with the Radio, Television, railway, Highway, Bank and other types of networks. In recent years, the network that is making significant impact in our day-to-day life is the Computer network. By computer network we mean an interconnected set of autonomous computers. The term autonomous implies tha","a 1 second delay between typing a character and receiving its echo. Characteristics: Optimum frequency range for satellite communication is 1 to 10 GHz. The most popular frequency band is referred to as 4/6 band, which uses 3.7 to 4.2 GHz for down link and 5.925 to 6.425 for uplink transmissions. The 500 MHz bandwidth is usually split over a dozen transponders, each with 36 MHz bandwidth. Each 36 MHz bandwidth is shared by time division multiplexing. As this preferred band is already saturated, the next highest band available is referred to as 12/14 GHz. It uses 14 to 14.5GHz for upward transmission and 11.7 to 12.2 GHz for downward transmissions. Communication satellites have several unique properties. The most important is the long communication delay for the round trip (about 270 ms) be"
7249,8311,Operating Systems,0.304014,easy_negative,0,"among the various user and tasks. 2. It mainly provides an interface between the computer hardware and the programmer that simplifies and makes feasible for coding, creation of application programs and debugging Two Views of Operating System 1. User's View 2. System View define the ways in which these resources are used to solve the computing problems of the users. And the System program mainly consists of compilers, loaders, editors, OS, etc. • The Operating System is mainly used to control the hardware and coordinate its use among the various application programs for the different users. • Basically, Computer System mainly consists of hardware, software, and data. OS is mainly designed in order to serve two basic purposes: 1. The operating system mainly controls the allocation and use of","/proc/uptime 7. /var – Variable Files  var stands for variable files.  Content ofthe files that are expected to grow can be found under this directory.  This includes — system log files (/var/log); packages and database files (/var/lib); emails (/var/mail); print queues (/var/spool); lock files (/var/lock); temp files needed across reboots (/var/tmp); 8. /tmp – Temporary Files  Directorythat contains temporary files created bysystem and users.  Files under this directory are deleted when system is rebooted. 9. /usr – User Programs  Contains binaries, libraries, documentation, and source-code for second level programs.  /usr/bin contains binary files for user programs. If you can‘t find a user binary under /bin, look under /usr/bin. For example: at, awk, cc, less, scp  /usr/sbin con"
10613,10819,DBMS,0.291143,easy_negative,1,"create an edge (T --> T) in the precedence graph. This results in directed edges from T to T , T to T , and T to T . 2 1 1 3 2 3 5. The schedule S is conflict serializable if the precedence graph has no cycles. As T and T constitute a cycle, then we cannot declare S as serializable or not and serializability has to be checked using other methods. TESTING FOR CONFLICT SERIALIZABILITY  A schedule is conflict serializable if and only if its precedence graph is acyclic.  To test for conflict serializability, we need to construct the precedence graph and toinvoke a cycle-detection algorithm.Cycle-detection algorithms exist which take order n2 time, where n is the number of vertices in the graph. (Better algorithms take order n +e where e is the number of edges.)  If precedence graph is acycl","object is complete. (This guarantee relies on the fact that every SQL transaction obtains exclusive locks before writing objects and holds exclusive locks until the end.) A READ UNCOMMITTED transaction does not obtain shared locks before reading objects. This mode represents the greatest exposure to uncommitted changes of other transactions; so much so that SQL prohibits such a transaction from making any changes itself - a READ UNCOMMITTED transaction is required to have an access mode of READ ONLY. Since such a transaction obtains no locks for reading objects, and it is not allowed to write objects (and therefore never requests exclusive locks), it never makes any lock requests. The SERIALIZABLE isolation level is generally the safest and is recommended for most transactions. Some transa"
7496,8276,Operating Systems,0.285739,easy_negative,0,"Space Maps • Sun's ZFS file system was designed for HUGE numbers and sizes of files, directories, and even file systems. • The resulting data structures could be VERY inefficient if not implemented carefully. For example, freeing up a 1 GB file on a 1 TB file system could involve updating thousands of blocks of free list bit maps if the file was spread across the disk. • ZFS uses a combination of techniques, starting with dividing the disk up into ( hundreds of ) metaslabs of a manageable size, each having their own space map. • Free blocks are managed using the counting technique, but rather than write the information to a table, it is recorded in a log-structured transaction record. Adjacent free blocks are also coalesced into a larger single free block. • An in-memory space map is const","DEPT OF CSE 6 Advantages of Distributed Operating System:  Failure of one will not affect the other network communication, as all systems are independent from each other  Electronic mail increases the data exchange speed  Since resources are being shared, computation is highly fast and durable  Load on host computer reduces  These systems are easily scalable as many systems can be easily added to the network  Delay in data processing reduces Disadvantages of Distributed Operating System:  Failure of the main network will stop the entire communication  To establish distributed systems the language which is used are not well defined yet  These types of systems are not readily available as they are very expensive. Real-Time Operating System: It is developed for real-time applications"
9784,9982,Computer Networks,0.229982,easy_negative,0,"substance suddenly enters another substance (of a different density), the ray changes direction. Below figure shows how a ray of light changes direction when going from a denser to a less dense substance. As the figure shows, if the angle of incidence I (the angle the ray makes with the line perpendicular to the interface between the two substances) is less than the critical angle, the ray refracts and moves closer to the surface. If the angle of incidence is equal to the critical angle, the light bends along the interface. If the angle is greater than the critical angle, the ray reflects (makes a turn) and travels again in the denser substance . Note that the critical angle is a property of the substance, and its value differs from one substance to another. Optical fibers use reflection t","Tunneling uses a layered protocol model such as those of the OSI or TCP/IP protocol suite. So, in other words, when data moves from host A to B it covers all the different level of the specified protocol (OSI, TCP/IP, etc.), while moving between different levels, data conversion (encapsulation) to suit different interfaces of the particular layer is called tunneling. 6. How networks can be connected. Explain with diagram. 7. List out some ways networks can differ with each other. 8. Analyze how reliable and ordered delivery is achieved through TCP. TCP is said to be reliable because when an application receives data, it knows that this is exactly the data that the sender sent. No part of the data was lost, reordered, etc. Error control is the part of TCP that deals with ensuring the reliab"
9249,9772,Computer Networks,0.224348,easy_negative,0,"number of virtual circuits can be multiplexed into a single physical circuit for transmission across the network. This capability often can reduce the equipment and network complexity required to connect multiple DTE devices. A virtual circuit can pass through any number of intermediate DCE devices (switches) located within the Frame Relay PSN. Before going into the details of DLCI let us first have a look at the two types of Frame Relay Circuits, namely: switched virtual circuits (SVCs) and permanent virtual circuits (PVCs). Switched virtual circuits (SVCs) are temporary connections used in situations requiring only sporadic data transfer between DTE devices across the Frame Relay network. A communication session across an SVC consists of the following four operational states: •Call setup","the receiving TCP process reassembles the received messages into the output stream. TCP also handles flow control to make sure a fast sender cannot swamp a slow receiver with more messages than it can handle. Fig.1: The TCP/IP reference model. The second protocol in this layer, UDP (User Datagram Protocol), is an unreliable, connectionless protocol for applications that do not want TCP's sequencing or flow control and wish to provide their own. It is also widely used for one-shot, client-server-type request-reply queries and applications in which prompt delivery is more important than accurate delivery, such as transmitting speech or video. The relation of IP, TCP, and UDP is shown in Fig.2. Since the model was developed, IP has been implemented on many other networks. Fig.2: Protocols and"
7310,7976,Operating Systems,0.211142,easy_negative,0,"$ /home/geeksforgeeks/root When a command/process is running in the foreground and is taking a lot of time, no other processes can be run or started because the prompt would not be available until the program finishes processing and comes out. Method 2: Background Process: It runs in the background without keyboard input and waits till keyboard input is required. Thus, other processes can be done in parallel with the process running in the background since they do not have to wait for the previous process to be completed. Adding & along with the command starts it as a background process $ pwd & Since pwd does not want any input from the keyboard, it goes to the stop state until moved to the foreground and given any data input. Thus, on pressing Enter: Output: [1] + Done pwd $ That first li","Note that Need[i,j] = Max[i,j] - Allocafion[i,j]. These data structures vary over time in both size and value. The vector Allocation specifies the resources currently allocated to process Pi; the vector Need specifies the additional resources that process Pi may still request to complete its task. Safety Algorithm The algorithm for finding out whether or not a system is in a safe state can be described as follows: 1. Let Work and Finish be vectors of length m and n, respectively. Initialize For Example: ((a) Resource-allocation graph. (b) Corresponding wait-for graph) A deadlock exists in the system if and only if the wait-for graph contains a cycle. To detect deadlocks, the system needs to maintain the wait-for graph and periodically to invoke an algorithm that searches for a cycle in the"
10104,10140,Computer Networks,0.161542,easy_negative,0,"bandwidth can be used to transmit digital data with a very high data rate. The Infrared Data Association (IrDA), an association for sponsoring the use of infrared waves, has established standards for using these signals for communication between devices such as keyboards, mice, PCs, and printers. For example, some manufacturers provide a special port called the IrDA port that allows a wireless keyboard to communicate with a PC. SWITCHING Introduction A Network Switch is a constituent of computer network that connects two network slices and/or two network devices (switches or routers) together. Switch can be termed as a network bridge with multiple ports which helps to process and route packets at data link layer of the OSI reference model. There are some switches which have capabilities to","Identification field.  Identify the 1st fragment(offset = 0).  Identify subsequent fragment using header length, fragment offset.  Repeat until MF = 0. Efficiency – Efficiency (e) = useful/total = (Data without header)/(Data with header) Throughput = e * B { where B is bottleneck bandwidth } Example – An IP router with a Maximum Transmission Unit (MTU) of 200 bytes has received an IP packet of size 520 bytes with an IP header of length 20 bytes. The values of the relevant fields in the IP header. Explanation – Since MTU is 200 bytes and 20 bytes is header size so, maximum length of data = 180 bytes but it can be represented in fragment offset since not divisible by 8 so, maximum length of data feasible = 176 bytes. Number of fragments = (520/200) = 3. Header length = 5 (since scalin"
